year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,9,8,742,746,-4,926,943,-17,B6,1273,N206JB,JFK,CHS,86,636,7,46,2013-09-08T11:00:00Z
2013,9,8,745,744,1,1007,1048,-41,UA,1455,N38454,EWR,LAX,295,2454,7,44,2013-09-08T11:00:00Z
2013,9,8,747,750,-3,1024,1049,-25,B6,901,N606JB,JFK,FLL,139,1069,7,50,2013-09-08T11:00:00Z
2013,9,8,747,730,17,1137,1124,13,B6,1289,N603JB,EWR,SJU,210,1608,7,30,2013-09-08T11:00:00Z
2013,9,8,748,759,-11,911,934,-23,AA,307,N598AA,LGA,ORD,115,733,7,59,2013-09-08T11:00:00Z
2013,9,8,748,755,-7,930,1017,-47,UA,561,N561UA,LGA,DEN,204,1620,7,55,2013-09-08T11:00:00Z
2013,9,8,749,750,-1,1030,1040,-10,MQ,3052,N518MQ,JFK,TPA,128,1005,7,50,2013-09-08T11:00:00Z
2013,9,8,750,800,-10,1032,1111,-39,DL,1271,N907DE,JFK,FLL,140,1069,8,0,2013-09-08T12:00:00Z
2013,9,8,751,756,-5,943,951,-8,US,1733,N537UW,LGA,CLT,79,544,7,56,2013-09-08T11:00:00Z
2013,9,8,752,755,-3,903,910,-7,MQ,3370,N810MQ,JFK,DCA,48,213,7,55,2013-09-08T11:00:00Z
2013,9,8,754,800,-6,848,904,-16,B6,1491,N358JB,JFK,ACK,40,199,8,0,2013-09-08T12:00:00Z
2013,9,8,754,800,-6,1039,1110,-31,B6,1511,N608JB,EWR,RSW,144,1068,8,0,2013-09-08T12:00:00Z
2013,9,8,754,800,-6,1027,1058,-31,DL,2395,N360NB,LGA,PBI,130,1035,8,0,2013-09-08T12:00:00Z
2013,9,8,755,805,-10,1038,1101,-23,DL,1109,N338NB,LGA,TPA,131,1010,8,5,2013-09-08T12:00:00Z
2013,9,8,755,805,-10,1104,1131,-27,9E,3489,N923XJ,LGA,RSW,152,1080,8,5,2013-09-08T12:00:00Z
2013,9,8,755,800,-5,1042,1100,-18,AA,33,N329AA,JFK,LAX,302,2475,8,0,2013-09-08T12:00:00Z
2013,9,8,755,808,-13,909,929,-20,B6,2702,N274JB,JFK,BUF,60,301,8,8,2013-09-08T12:00:00Z
2013,9,8,755,800,-5,1002,1031,-29,DL,2047,N933DL,LGA,ATL,96,762,8,0,2013-09-08T12:00:00Z
2013,9,8,755,800,-5,1040,1110,-30,DL,2190,N934DL,JFK,MIA,141,1089,8,0,2013-09-08T12:00:00Z
2013,9,8,756,759,-3,946,1019,-33,9E,3507,N604LR,JFK,MSY,151,1182,7,59,2013-09-08T11:00:00Z
2013,9,8,756,759,-3,1022,1049,-27,AA,1111,N3EYAA,LGA,DFW,173,1389,7,59,2013-09-08T11:00:00Z
2013,9,8,756,810,-14,927,955,-28,MQ,3272,N817MQ,LGA,CLE,73,419,8,10,2013-09-08T12:00:00Z
2013,9,8,757,800,-3,1155,1155,0,AA,936,N5FAAA,JFK,STT,208,1623,8,0,2013-09-08T12:00:00Z
2013,9,8,757,800,-3,1029,1050,-21,DL,1959,N3735D,JFK,MCO,124,944,8,0,2013-09-08T12:00:00Z
2013,9,8,758,755,3,923,935,-12,MQ,3363,N848MQ,JFK,RDU,61,427,7,55,2013-09-08T11:00:00Z
2013,9,8,759,755,4,1141,1154,-13,UA,1216,N33289,EWR,SJU,206,1608,7,55,2013-09-08T11:00:00Z
2013,9,8,801,805,-4,1035,1101,-26,DL,1167,N310DE,JFK,TPA,129,1005,8,5,2013-09-08T12:00:00Z
2013,9,8,804,810,-6,1023,1054,-31,DL,857,N3752,JFK,SAN,299,2446,8,10,2013-09-08T12:00:00Z
2013,9,8,805,805,0,933,944,-11,9E,3302,N934XJ,JFK,PIT,63,340,8,5,2013-09-08T12:00:00Z
2013,9,8,805,815,-10,932,948,-16,9E,3317,N931XJ,JFK,BUF,57,301,8,15,2013-09-08T12:00:00Z
2013,9,8,806,810,-4,855,913,-18,EV,4625,N15980,EWR,BWI,33,169,8,10,2013-09-08T12:00:00Z
2013,9,8,807,810,-3,1009,1030,-21,DL,1743,N3737C,JFK,ATL,96,760,8,10,2013-09-08T12:00:00Z
2013,9,8,807,815,-8,1007,1022,-15,9E,3538,N906XJ,JFK,MSP,156,1029,8,15,2013-09-08T12:00:00Z
2013,9,8,807,759,8,933,937,-4,B6,885,N316JB,JFK,RDU,64,427,7,59,2013-09-08T11:00:00Z
2013,9,8,807,810,-3,1013,1100,-47,UA,1218,N17719,EWR,DFW,167,1372,8,10,2013-09-08T12:00:00Z
2013,9,8,810,818,-8,1042,1124,-42,UA,387,N846UA,EWR,PDX,317,2434,8,18,2013-09-08T12:00:00Z
2013,9,8,813,823,-10,923,934,-11,EV,4240,N12921,EWR,BUF,54,282,8,23,2013-09-08T12:00:00Z
2013,9,8,813,815,-2,1031,1042,-11,DL,1429,N648DL,JFK,LAS,283,2248,8,15,2013-09-08T12:00:00Z
2013,9,8,814,817,-3,1100,1127,-27,B6,929,N517JB,JFK,RSW,144,1074,8,17,2013-09-08T12:00:00Z
2013,9,8,816,825,-9,954,1023,-29,US,1831,N165US,EWR,CLT,83,529,8,25,2013-09-08T12:00:00Z
2013,9,8,817,815,2,959,1040,-41,DL,914,N362NB,LGA,DEN,207,1620,8,15,2013-09-08T12:00:00Z
2013,9,8,817,817,0,1018,1023,-5,9E,3353,N925XJ,JFK,DTW,85,509,8,17,2013-09-08T12:00:00Z
2013,9,8,817,820,-3,1215,1230,-15,AA,1357,N5FFAA,JFK,SJU,208,1598,8,20,2013-09-08T12:00:00Z
2013,9,8,817,822,-5,1228,1215,13,B6,403,N828JB,JFK,SJU,209,1598,8,22,2013-09-08T12:00:00Z
2013,9,8,818,805,13,922,917,5,EV,4148,N14904,EWR,BOS,41,200,8,5,2013-09-08T12:00:00Z
2013,9,8,818,825,-7,1014,1029,-15,US,2053,N113UW,JFK,CLT,87,541,8,25,2013-09-08T12:00:00Z
2013,9,8,819,830,-11,951,1018,-27,EV,4537,N16546,EWR,MEM,132,946,8,30,2013-09-08T12:00:00Z
2013,9,8,819,820,-1,1044,1110,-26,B6,281,N228JB,JFK,HOU,176,1428,8,20,2013-09-08T12:00:00Z
2013,9,8,819,820,-1,1035,1052,-17,B6,677,N655JB,JFK,JAX,108,828,8,20,2013-09-08T12:00:00Z
2013,9,8,820,829,-9,1110,1139,-29,AA,2267,N3JSAA,LGA,MIA,146,1096,8,29,2013-09-08T12:00:00Z
2013,9,8,820,825,-5,1018,1022,-4,B6,219,N284JB,JFK,CLT,89,541,8,25,2013-09-08T12:00:00Z
2013,9,8,820,825,-5,1105,1148,-43,UA,397,N560UA,JFK,SFO,328,2586,8,25,2013-09-08T12:00:00Z
2013,9,8,820,830,-10,920,944,-24,UA,1037,N37255,EWR,IAD,44,212,8,30,2013-09-08T12:00:00Z
2013,9,8,821,829,-8,1017,1021,-4,DL,1157,N314US,EWR,MSP,147,1008,8,29,2013-09-08T12:00:00Z
2013,9,8,822,829,-7,954,1012,-18,EV,4711,N14974,EWR,STL,126,872,8,29,2013-09-08T12:00:00Z
2013,9,8,822,830,-8,923,928,-5,EV,5811,N13908,EWR,PVD,36,160,8,30,2013-09-08T12:00:00Z
2013,9,8,822,830,-8,951,957,-6,EV,4422,N13970,EWR,PIT,58,319,8,30,2013-09-08T12:00:00Z
2013,9,8,823,825,-2,927,935,-8,AA,84,N3KHAA,JFK,BOS,40,187,8,25,2013-09-08T12:00:00Z
2013,9,8,823,829,-6,1013,1029,-16,MQ,3478,N509MQ,LGA,DTW,90,502,8,29,2013-09-08T12:00:00Z
2013,9,8,824,830,-6,1012,1030,-18,DL,2119,N334NW,LGA,MSP,149,1020,8,30,2013-09-08T12:00:00Z
2013,9,8,826,836,-10,933,944,-11,B6,2280,N353JB,EWR,BOS,43,200,8,36,2013-09-08T12:00:00Z
2013,9,8,826,829,-3,1104,1122,-18,B6,189,N526JB,JFK,SAN,300,2446,8,29,2013-09-08T12:00:00Z
2013,9,8,827,815,12,1054,1105,-11,B6,183,N529JB,JFK,MCO,128,944,8,15,2013-09-08T12:00:00Z
2013,9,8,829,830,-1,1103,1130,-27,UA,443,N588UA,JFK,LAX,300,2475,8,30,2013-09-08T12:00:00Z
2013,9,8,830,830,0,938,947,-9,9E,3879,N8923A,JFK,BWI,37,184,8,30,2013-09-08T12:00:00Z
2013,9,8,832,840,-8,953,1020,-27,MQ,3531,N804MQ,LGA,RDU,64,431,8,40,2013-09-08T12:00:00Z
2013,9,8,834,840,-6,943,1005,-22,EV,5813,N13903,EWR,RIC,44,277,8,40,2013-09-08T12:00:00Z
2013,9,8,834,840,-6,952,1022,-30,9E,3284,N909XJ,LGA,BUF,53,292,8,40,2013-09-08T12:00:00Z
2013,9,8,834,835,-1,944,1001,-17,9E,3492,N929XJ,JFK,DCA,42,213,8,35,2013-09-08T12:00:00Z
2013,9,8,834,846,-12,1057,1140,-43,UA,1626,N33714,EWR,SAN,307,2425,8,46,2013-09-08T12:00:00Z
2013,9,8,835,840,-5,933,1023,-50,EV,4941,N752EV,LGA,ORF,47,296,8,40,2013-09-08T12:00:00Z
2013,9,8,836,840,-4,1047,1111,-24,EV,4388,N16541,EWR,JAX,111,820,8,40,2013-09-08T12:00:00Z
2013,9,8,837,845,-8,1029,1110,-41,MQ,3419,N501MQ,LGA,ATL,97,762,8,45,2013-09-08T12:00:00Z
2013,9,8,837,829,8,1130,1151,-21,UA,1480,N78511,EWR,SFO,333,2565,8,29,2013-09-08T12:00:00Z
2013,9,8,840,845,-5,928,956,-28,9E,3855,N8943A,JFK,PHL,25,94,8,45,2013-09-08T12:00:00Z
2013,9,8,841,847,-6,1029,1105,-36,UA,1643,N17128,EWR,DEN,207,1605,8,47,2013-09-08T12:00:00Z
2013,9,8,841,847,-6,1120,1151,-31,UA,1735,N77295,EWR,LAX,312,2454,8,47,2013-09-08T12:00:00Z
2013,9,8,843,850,-7,1011,1031,-20,EV,5951,N14173,EWR,CLE,66,404,8,50,2013-09-08T12:00:00Z
2013,9,8,845,855,-10,1007,1024,-17,UA,1030,N39726,EWR,ORD,116,719,8,55,2013-09-08T12:00:00Z
2013,9,8,847,840,7,1043,1040,3,EV,6067,N13975,EWR,SBN,97,637,8,40,2013-09-08T12:00:00Z
2013,9,8,848,854,-6,1130,1213,-43,B6,15,N641JB,JFK,SFO,321,2586,8,54,2013-09-08T12:00:00Z
2013,9,8,849,855,-6,1226,1244,-18,DL,301,N3753,JFK,SJU,197,1598,8,55,2013-09-08T12:00:00Z
2013,9,8,849,855,-6,1100,1156,-56,UA,207,N441UA,LGA,IAH,177,1416,8,55,2013-09-08T12:00:00Z
2013,9,8,852,900,-8,953,1025,-32,US,2173,N953UW,LGA,DCA,46,214,9,0,2013-09-08T13:00:00Z
2013,9,8,853,850,3,1049,1100,-11,EV,4638,N13956,EWR,CVG,88,569,8,50,2013-09-08T12:00:00Z
2013,9,8,853,900,-7,1131,1208,-37,B6,5,N624JB,EWR,FLL,135,1065,9,0,2013-09-08T13:00:00Z
2013,9,8,853,859,-6,957,1017,-20,DL,2445,N318NB,JFK,BOS,38,187,8,59,2013-09-08T12:00:00Z
2013,9,8,854,900,-6,1111,1146,-35,UA,1410,N37434,EWR,IAH,178,1400,9,0,2013-09-08T13:00:00Z
2013,9,8,855,859,-4,1055,1108,-13,EV,4087,N11121,EWR,IND,92,645,8,59,2013-09-08T12:00:00Z
2013,9,8,855,900,-5,1055,1135,-40,DL,1747,N918DL,LGA,ATL,103,762,9,0,2013-09-08T13:00:00Z
2013,9,8,855,900,-5,1154,1204,-10,DL,120,N722TW,JFK,LAX,313,2475,9,0,2013-09-08T13:00:00Z
2013,9,8,855,900,-5,1047,1145,-58,UA,578,N468UA,EWR,LAS,276,2227,9,0,2013-09-08T13:00:00Z
2013,9,8,856,900,-4,1149,1157,-8,B6,63,N712JB,JFK,SEA,329,2422,9,0,2013-09-08T13:00:00Z
2013,9,8,856,900,-4,1050,1119,-29,DL,485,N345NB,EWR,ATL,95,746,9,0,2013-09-08T13:00:00Z
2013,9,8,857,900,-3,1158,1217,-19,DL,1765,N713TW,JFK,SFO,327,2586,9,0,2013-09-08T13:00:00Z
2013,9,8,858,910,-12,1040,1105,-25,DL,945,N325US,EWR,DTW,77,488,9,10,2013-09-08T13:00:00Z
2013,9,8,859,905,-6,1041,1117,-36,DL,181,N363NW,LGA,DTW,78,502,9,5,2013-09-08T13:00:00Z
2013,9,8,902,912,-10,1149,1233,-44,DL,874,N316NB,LGA,MIA,144,1096,9,12,2013-09-08T13:00:00Z
2013,9,8,903,910,-7,1106,1113,-7,EV,4380,N17169,EWR,MSP,149,1008,9,10,2013-09-08T13:00:00Z
2013,9,8,904,910,-6,1130,1220,-50,AA,1,N327AA,JFK,LAX,295,2475,9,10,2013-09-08T13:00:00Z
2013,9,8,906,915,-9,1051,1141,-50,EV,5109,N612QX,LGA,CHS,82,641,9,15,2013-09-08T13:00:00Z
2013,9,8,907,910,-3,1127,1215,-48,AA,1121,N3FUAA,LGA,DFW,172,1389,9,10,2013-09-08T13:00:00Z
2013,9,8,908,915,-7,1109,1149,-40,EV,5211,N753EV,LGA,SAV,100,722,9,15,2013-09-08T13:00:00Z
2013,9,8,908,915,-7,1125,1216,-51,DL,1885,N928DL,LGA,MCO,121,950,9,15,2013-09-08T13:00:00Z
2013,9,8,910,915,-5,1146,1221,-35,UA,1581,N37464,EWR,SEA,313,2402,9,15,2013-09-08T13:00:00Z
2013,9,8,913,921,-8,1114,1150,-36,EV,4140,N17196,EWR,ATL,102,746,9,21,2013-09-08T13:00:00Z
2013,9,8,914,900,14,1145,1158,-13,B6,795,N796JB,JFK,AUS,192,1521,9,0,2013-09-08T13:00:00Z
2013,9,8,915,920,-5,1157,1220,-23,VX,407,N639VA,JFK,LAX,311,2475,9,20,2013-09-08T13:00:00Z
2013,9,8,915,918,-3,1213,1240,-27,UA,1727,N37420,EWR,SFO,331,2565,9,18,2013-09-08T13:00:00Z
2013,9,8,916,915,1,1201,1230,-29,AA,1499,N5FTAA,JFK,MIA,140,1089,9,15,2013-09-08T13:00:00Z
2013,9,8,917,922,-5,1121,1136,-15,EV,4495,N26141,EWR,SAV,99,708,9,22,2013-09-08T13:00:00Z
2013,9,8,920,912,8,1033,1025,8,B6,208,N368JB,JFK,PWM,52,273,9,12,2013-09-08T13:00:00Z
2013,9,8,921,925,-4,1035,1033,2,B6,1634,N203JB,JFK,BTV,52,266,9,25,2013-09-08T13:00:00Z
2013,9,8,922,930,-8,1032,1106,-34,9E,3579,N8886A,LGA,IAD,45,229,9,30,2013-09-08T13:00:00Z
2013,9,8,922,931,-9,1201,1235,-34,B6,271,N643JB,LGA,FLL,144,1076,9,31,2013-09-08T13:00:00Z
2013,9,8,922,929,-7,1200,1225,-25,UA,497,N458UA,EWR,PBI,135,1023,9,29,2013-09-08T13:00:00Z
2013,9,8,924,930,-6,1029,1038,-9,B6,116,N346JB,JFK,SYR,47,209,9,30,2013-09-08T13:00:00Z
2013,9,8,925,929,-4,1145,1234,-49,AA,1223,N4WMAA,EWR,DFW,169,1372,9,29,2013-09-08T13:00:00Z
2013,9,8,926,929,-3,1149,1220,-31,UA,491,N482UA,EWR,TPA,129,997,9,29,2013-09-08T13:00:00Z
2013,9,8,926,930,-4,1041,1103,-22,UA,1512,N27205,LGA,ORD,116,733,9,30,2013-09-08T13:00:00Z
2013,9,8,927,940,-13,1145,1232,-47,B6,199,N705JB,LGA,MCO,122,950,9,40,2013-09-08T13:00:00Z
2013,9,8,933,935,-2,1158,1240,-42,WN,4381,N269WN,EWR,AUS,188,1504,9,35,2013-09-08T13:00:00Z
2013,9,8,937,940,-3,1056,1120,-24,AA,317,N528AA,LGA,ORD,117,733,9,40,2013-09-08T13:00:00Z
2013,9,8,940,940,0,1046,1110,-24,WN,102,N765SW,LGA,MDW,109,725,9,40,2013-09-08T13:00:00Z
2013,9,8,941,929,12,1207,1234,-27,UA,456,N449UA,EWR,FLL,133,1065,9,29,2013-09-08T13:00:00Z
2013,9,8,942,945,-3,1250,1308,-18,UA,642,N589UA,JFK,SFO,332,2586,9,45,2013-09-08T13:00:00Z
2013,9,8,943,910,33,1101,1055,6,AA,313,N4YDAA,LGA,ORD,121,733,9,10,2013-09-08T13:00:00Z
2013,9,8,944,947,-3,1119,1158,-39,EV,3264,N14923,EWR,CLT,75,529,9,47,2013-09-08T13:00:00Z
2013,9,8,945,950,-5,1237,1310,-33,AA,1160,N3AWAA,LGA,MIA,149,1096,9,50,2013-09-08T13:00:00Z
2013,9,8,945,935,10,1213,1230,-17,B6,223,N746JB,JFK,LAX,302,2475,9,35,2013-09-08T13:00:00Z
2013,9,8,945,955,-10,1051,1110,-19,B6,586,N339JB,JFK,ROC,51,264,9,55,2013-09-08T13:00:00Z
2013,9,8,946,950,-4,1157,1220,-23,VX,251,N361VA,JFK,LAS,287,2248,9,50,2013-09-08T13:00:00Z
2013,9,8,947,930,17,1134,1127,7,EV,3852,N13988,EWR,DTW,90,488,9,30,2013-09-08T13:00:00Z
2013,9,8,950,959,-9,1111,1144,-33,AA,1030,N526AA,LGA,STL,120,888,9,59,2013-09-08T13:00:00Z
2013,9,8,951,929,22,1127,1129,-2,MQ,3565,N532MQ,LGA,CLT,81,544,9,29,2013-09-08T13:00:00Z
2013,9,8,952,959,-7,1204,1207,-3,US,2067,N127UW,LGA,CLT,80,544,9,59,2013-09-08T13:00:00Z
2013,9,8,953,1000,-7,1600,1254,NA,UA,997,N534UA,EWR,LAX,NA,2454,10,0,2013-09-08T14:00:00Z
2013,9,8,956,1001,-5,1059,1132,-33,EV,5736,N827AS,LGA,IAD,46,229,10,1,2013-09-08T14:00:00Z
2013,9,8,956,1000,-4,1247,1310,-23,UA,230,N574UA,EWR,SFO,320,2565,10,0,2013-09-08T14:00:00Z
2013,9,8,957,1010,-13,1107,1126,-19,EV,5711,N834AS,JFK,IAD,48,228,10,10,2013-09-08T14:00:00Z
2013,9,8,958,1000,-2,1204,1231,-27,9E,3512,N930XJ,LGA,IND,90,660,10,0,2013-09-08T14:00:00Z
2013,9,8,959,1000,-1,1413,1445,-32,HA,51,N383HA,JFK,HNL,595,4983,10,0,2013-09-08T14:00:00Z
2013,9,8,959,1005,-6,1219,1236,-17,B6,411,N715JB,JFK,LAS,283,2248,10,5,2013-09-08T14:00:00Z
2013,9,8,1000,1010,-10,1148,1219,-31,EV,4237,N10156,EWR,OMA,152,1134,10,10,2013-09-08T14:00:00Z
2013,9,8,1004,1010,-6,1202,1240,-38,MQ,3644,N514MQ,LGA,ATL,102,762,10,10,2013-09-08T14:00:00Z
2013,9,8,1005,1015,-10,1101,1202,-61,EV,5208,N716EV,LGA,RIC,43,292,10,15,2013-09-08T14:00:00Z
2013,9,8,1005,1010,-5,1104,1135,-31,MQ,3670,N519MQ,LGA,BNA,98,764,10,10,2013-09-08T14:00:00Z
2013,9,8,1006,1015,-9,1109,1129,-20,EV,6181,N16961,EWR,IAD,44,212,10,15,2013-09-08T14:00:00Z
2013,9,8,1009,1015,-6,1114,1139,-25,EV,4187,N12136,EWR,BNA,102,748,10,15,2013-09-08T14:00:00Z
2013,9,8,1012,1020,-8,1247,1310,-23,B6,925,N708JB,JFK,TPA,132,1005,10,20,2013-09-08T14:00:00Z
2013,9,8,1013,1020,-7,1155,1211,-16,US,565,N648AW,EWR,CLT,76,529,10,20,2013-09-08T14:00:00Z
2013,9,8,1016,1022,-6,1123,1142,-19,EV,4510,N12126,EWR,MKE,113,725,10,22,2013-09-08T14:00:00Z
2013,9,8,1017,1029,-12,1137,1214,-37,AA,325,N584AA,LGA,ORD,113,733,10,29,2013-09-08T14:00:00Z
2013,9,8,1017,1020,-3,1246,1309,-23,B6,53,N630JB,JFK,PBI,128,1028,10,20,2013-09-08T14:00:00Z
2013,9,8,1019,1025,-6,1133,1140,-7,MQ,3611,N524MQ,EWR,ORD,111,719,10,25,2013-09-08T14:00:00Z
2013,9,8,1022,1025,-3,1251,1325,-34,AA,1131,N3CFAA,LGA,DFW,169,1389,10,25,2013-09-08T14:00:00Z
2013,9,8,1022,1030,-8,1306,1340,-34,VX,187,N630VA,EWR,SFO,325,2565,10,30,2013-09-08T14:00:00Z
2013,9,8,1023,1029,-6,1201,1239,-38,US,604,N665AW,EWR,PHX,260,2133,10,29,2013-09-08T14:00:00Z
2013,9,8,1024,1029,-5,1221,1244,-23,DL,1529,N3738B,JFK,LAS,277,2248,10,29,2013-09-08T14:00:00Z
2013,9,8,1024,1026,-2,1130,1130,0,B6,518,N249JB,JFK,BOS,38,187,10,26,2013-09-08T14:00:00Z
2013,9,8,1027,1030,-3,1249,1331,-42,UA,255,N437UA,LGA,IAH,179,1416,10,30,2013-09-08T14:00:00Z
2013,9,8,1027,1030,-3,1221,1252,-31,UA,405,N513UA,LGA,DEN,204,1620,10,30,2013-09-08T14:00:00Z
2013,9,8,1027,1029,-2,1125,1141,-16,UA,1481,N27733,EWR,BOS,39,200,10,29,2013-09-08T14:00:00Z
2013,9,8,1028,1030,-2,1259,1325,-26,AA,19,N336AA,JFK,LAX,303,2475,10,30,2013-09-08T14:00:00Z
2013,9,8,1029,1030,-1,1322,1350,-28,VX,23,N638VA,JFK,SFO,327,2586,10,30,2013-09-08T14:00:00Z
2013,9,8,1033,1015,18,1219,1214,5,EV,4255,N16976,EWR,CHS,90,628,10,15,2013-09-08T14:00:00Z
2013,9,8,1035,1045,-10,1315,1352,-37,B6,971,N763JB,LGA,FLL,140,1076,10,45,2013-09-08T14:00:00Z
2013,9,8,1036,1029,7,1233,1249,-16,US,625,N542UW,JFK,PHX,271,2153,10,29,2013-09-08T14:00:00Z
2013,9,8,1037,1044,-7,1201,1227,-26,EV,4628,N16919,EWR,STL,128,872,10,44,2013-09-08T14:00:00Z
2013,9,8,1037,1046,-9,1313,1328,-15,UA,817,N585UA,EWR,IAH,180,1400,10,46,2013-09-08T14:00:00Z
2013,9,8,1040,1045,-5,1158,1202,-4,B6,2602,N187JB,JFK,BUF,58,301,10,45,2013-09-08T14:00:00Z
2013,9,8,1044,1045,-1,1311,1349,-38,UA,1415,N37273,EWR,LAX,304,2454,10,45,2013-09-08T14:00:00Z
2013,9,8,1045,1005,40,1242,1214,28,DL,2319,N916DE,LGA,MSP,145,1020,10,5,2013-09-08T14:00:00Z
2013,9,8,1045,1050,-5,1302,1318,-16,UA,1409,N76528,EWR,LAS,294,2227,10,50,2013-09-08T14:00:00Z
2013,9,8,1049,1050,-1,1259,1250,9,MQ,3689,N510MQ,LGA,DTW,92,502,10,50,2013-09-08T14:00:00Z
2013,9,8,1051,1059,-8,1207,1222,-15,UA,643,N460UA,EWR,ORD,114,719,10,59,2013-09-08T14:00:00Z
2013,9,8,1051,1100,-9,1146,1218,-32,US,2177,N957UW,LGA,DCA,40,214,11,0,2013-09-08T15:00:00Z
2013,9,8,1054,1055,-1,1326,1353,-27,B6,1,N760JB,JFK,FLL,137,1069,10,55,2013-09-08T14:00:00Z
2013,9,8,1054,1100,-6,1209,1235,-26,WN,51,N950WN,LGA,MDW,108,725,11,0,2013-09-08T15:00:00Z
2013,9,8,1056,1030,26,1335,1335,0,AA,179,N319AA,JFK,SFO,318,2586,10,30,2013-09-08T14:00:00Z
2013,9,8,1057,1100,-3,1247,1245,2,9E,3475,N917XJ,EWR,DTW,92,488,11,0,2013-09-08T15:00:00Z
2013,9,8,1057,1059,-2,1240,1254,-14,MQ,3281,N720MQ,LGA,CMH,78,479,10,59,2013-09-08T14:00:00Z
2013,9,8,1057,959,58,1215,1127,48,UA,299,N421UA,EWR,ORD,115,719,9,59,2013-09-08T13:00:00Z
2013,9,8,1059,1105,-6,1328,1353,-25,DL,695,N964DL,JFK,MCO,129,944,11,5,2013-09-08T15:00:00Z
2013,9,8,1059,1105,-6,1408,1420,-12,DL,2098,N329NB,LGA,MIA,154,1096,11,5,2013-09-08T15:00:00Z
2013,9,8,1100,1100,0,1310,1339,-29,DL,1647,N687DL,LGA,ATL,94,762,11,0,2013-09-08T15:00:00Z
2013,9,8,1104,1105,-1,1347,1418,-31,DL,954,N341NB,LGA,FLL,141,1076,11,5,2013-09-08T15:00:00Z
2013,9,8,1104,1100,4,1259,1308,-9,DL,2449,N359NB,LGA,DTW,93,502,11,0,2013-09-08T15:00:00Z
2013,9,8,1105,1110,-5,1351,1430,-39,AA,1599,N3DYAA,LGA,MIA,146,1096,11,10,2013-09-08T15:00:00Z
2013,9,8,1106,1114,-8,1231,1249,-18,EV,4662,N34111,EWR,RDU,60,416,11,14,2013-09-08T15:00:00Z
2013,9,8,1107,1115,-8,1354,1408,-14,DL,1275,N397DA,JFK,SLC,263,1990,11,15,2013-09-08T15:00:00Z
2013,9,8,1107,1112,-5,1314,1343,-29,EV,4679,N11548,EWR,JAX,110,820,11,12,2013-09-08T15:00:00Z
2013,9,8,1108,1112,-4,1300,1320,-20,EV,4445,N14203,EWR,IND,92,645,11,12,2013-09-08T15:00:00Z
2013,9,8,1110,1115,-5,1346,1420,-34,DL,1875,N363NB,LGA,TPA,133,1010,11,15,2013-09-08T15:00:00Z
2013,9,8,1110,1115,-5,1236,1255,-19,MQ,3466,N8EGMQ,LGA,RDU,61,431,11,15,2013-09-08T15:00:00Z
2013,9,8,1112,1120,-8,1227,1235,-8,MQ,3704,N528MQ,EWR,ORD,119,719,11,20,2013-09-08T15:00:00Z
2013,9,8,1115,1120,-5,1218,1230,-12,B6,1307,N358JB,JFK,IAD,46,228,11,20,2013-09-08T15:00:00Z
2013,9,8,1117,1124,-7,1341,1424,-43,UA,703,N510UA,JFK,LAX,295,2475,11,24,2013-09-08T15:00:00Z
2013,9,8,1119,1125,-6,1234,1310,-36,AA,327,N3HAAA,LGA,ORD,113,733,11,25,2013-09-08T15:00:00Z
2013,9,8,1122,1129,-7,1344,1405,-21,B6,127,N556JB,EWR,MCO,123,937,11,29,2013-09-08T15:00:00Z
2013,9,8,1123,1125,-2,1232,1300,-28,WN,1517,N710SW,LGA,BNA,99,764,11,25,2013-09-08T15:00:00Z
2013,9,8,1124,1130,-6,1309,1334,-25,US,2021,N717UW,LGA,CLT,78,544,11,30,2013-09-08T15:00:00Z
2013,9,8,1126,1128,-2,1223,1230,-7,B6,2380,N307JB,EWR,BOS,42,200,11,28,2013-09-08T15:00:00Z
2013,9,8,1126,1130,-4,1311,1320,-9,DL,667,N320US,EWR,MSP,148,1008,11,30,2013-09-08T15:00:00Z
2013,9,8,1128,1128,0,1258,1304,-6,EV,5329,N724EV,LGA,PIT,53,335,11,28,2013-09-08T15:00:00Z
2013,9,8,1134,1137,-3,1330,1344,-14,DL,2219,N963DL,LGA,MSP,152,1020,11,37,2013-09-08T15:00:00Z
2013,9,8,1137,1145,-8,1421,1450,-29,AA,1623,N3BKAA,EWR,MIA,142,1085,11,45,2013-09-08T15:00:00Z
2013,9,8,1138,1139,-1,1429,1457,-28,UA,1284,N34455,EWR,SFO,322,2565,11,39,2013-09-08T15:00:00Z
2013,9,8,1143,1145,-2,1337,1400,-23,DL,401,N336NB,EWR,ATL,98,746,11,45,2013-09-08T15:00:00Z
2013,9,8,1147,1154,-7,1338,1403,-25,EV,4364,N14168,EWR,MCI,150,1092,11,54,2013-09-08T15:00:00Z
2013,9,8,1149,1155,-6,1431,1506,-35,DL,1174,N335NB,LGA,PBI,137,1035,11,55,2013-09-08T15:00:00Z
2013,9,8,1149,1150,-1,1333,1415,-42,WN,1312,N723SW,LGA,DEN,207,1620,11,50,2013-09-08T15:00:00Z
2013,9,8,1151,1200,-9,1254,1313,-19,DL,1597,N326NB,JFK,BOS,39,187,12,0,2013-09-08T16:00:00Z
