year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,1,16,639,635,4,1047,940,67,AA,711,N3AGAA,LGA,DFW,232,1389,6,35,2013-01-16T11:00:00Z
2013,1,16,641,630,11,951,830,81,MQ,4599,N510MQ,LGA,MSP,172,1020,6,30,2013-01-16T11:00:00Z
2013,1,16,643,600,43,829,745,44,AA,301,N3ALAA,LGA,ORD,139,733,6,0,2013-01-16T11:00:00Z
2013,1,16,643,645,-2,811,808,3,B6,102,N623JB,JFK,BUF,61,301,6,45,2013-01-16T11:00:00Z
2013,1,16,644,630,14,931,845,46,EV,4471,N18102,EWR,CLT,102,529,6,30,2013-01-16T11:00:00Z
2013,1,16,648,655,-7,945,927,18,B6,117,N526JB,JFK,MSY,188,1182,6,55,2013-01-16T11:00:00Z
2013,1,16,648,635,13,940,939,1,UA,1627,N17719,EWR,PBI,141,1023,6,35,2013-01-16T11:00:00Z
2013,1,16,648,608,40,835,755,40,UA,963,N457UA,EWR,CLE,77,404,6,8,2013-01-16T11:00:00Z
2013,1,16,649,655,-6,1038,1030,8,DL,1415,N380DA,JFK,SLC,302,1990,6,55,2013-01-16T11:00:00Z
2013,1,16,649,530,79,1004,830,94,UA,1251,N27733,LGA,IAH,226,1416,5,30,2013-01-16T10:00:00Z
2013,1,16,650,639,11,1029,957,32,UA,251,N822UA,EWR,AUS,240,1504,6,39,2013-01-16T11:00:00Z
2013,1,16,651,600,51,914,730,104,WN,3223,N8306H,LGA,MDW,143,725,6,0,2013-01-16T11:00:00Z
2013,1,16,655,625,30,858,744,74,EV,4533,N16981,EWR,BUF,62,282,6,25,2013-01-16T11:00:00Z
2013,1,16,655,700,-5,1056,1019,37,DL,2003,N964DL,LGA,MIA,165,1096,7,0,2013-01-16T12:00:00Z
2013,1,16,656,700,-4,946,957,-11,B6,203,N715JB,JFK,LAS,324,2248,7,0,2013-01-16T12:00:00Z
2013,1,16,656,700,-4,1023,1034,-11,DL,763,N624AG,JFK,LAX,338,2475,7,0,2013-01-16T12:00:00Z
2013,1,16,657,634,23,1047,935,72,UA,772,N593UA,EWR,MIA,171,1085,6,34,2013-01-16T11:00:00Z
2013,1,16,658,630,28,848,810,38,AA,303,N3AMAA,LGA,ORD,132,733,6,30,2013-01-16T11:00:00Z
2013,1,16,658,659,-1,952,959,-7,AA,1815,N5FGAA,JFK,MCO,137,944,6,59,2013-01-16T11:00:00Z
2013,1,16,658,659,-1,1023,938,45,DL,1547,N642DL,LGA,ATL,131,762,6,59,2013-01-16T11:00:00Z
2013,1,16,658,705,-7,1114,940,94,MQ,4534,N736MQ,LGA,XNA,220,1147,7,5,2013-01-16T12:00:00Z
2013,1,16,659,700,-1,1010,1027,-17,B6,671,N775JB,JFK,LAX,343,2475,7,0,2013-01-16T12:00:00Z
2013,1,16,659,700,-1,904,807,57,US,2163,N766US,LGA,DCA,62,214,7,0,2013-01-16T12:00:00Z
2013,1,16,659,635,24,1042,1004,38,UA,1692,N27213,EWR,SFO,354,2565,6,35,2013-01-16T11:00:00Z
2013,1,16,700,636,24,1014,945,29,UA,1701,N78524,EWR,FLL,158,1065,6,36,2013-01-16T11:00:00Z
2013,1,16,701,645,16,1042,952,50,UA,719,N844UA,EWR,DFW,242,1372,6,45,2013-01-16T11:00:00Z
2013,1,16,704,700,4,934,850,44,AA,305,N590AA,LGA,ORD,142,733,7,0,2013-01-16T12:00:00Z
2013,1,16,704,705,-1,1101,1002,59,B6,389,N784JB,LGA,MCO,147,950,7,5,2013-01-16T12:00:00Z
2013,1,16,705,633,32,920,813,67,EV,4424,N27962,EWR,RDU,82,416,6,33,2013-01-16T11:00:00Z
2013,1,16,705,705,0,1054,1035,19,VX,399,N837VA,JFK,LAX,354,2475,7,5,2013-01-16T12:00:00Z
2013,1,16,705,710,-5,916,850,26,MQ,3737,N5PBMQ,EWR,ORD,136,719,7,10,2013-01-16T12:00:00Z
2013,1,16,707,646,21,949,905,44,UA,1609,N38443,EWR,DEN,238,1605,6,46,2013-01-16T11:00:00Z
2013,1,16,707,705,2,1106,1015,51,WN,3483,N243WN,EWR,HOU,239,1411,7,5,2013-01-16T12:00:00Z
2013,1,16,707,700,7,923,839,44,UA,287,N826UA,LGA,ORD,142,733,7,0,2013-01-16T12:00:00Z
2013,1,16,708,700,8,1056,1045,11,DL,1865,N722TW,JFK,SFO,362,2586,7,0,2013-01-16T12:00:00Z
2013,1,16,708,710,-2,1207,1203,4,B6,715,N621JB,JFK,SJU,194,1598,7,10,2013-01-16T12:00:00Z
2013,1,16,708,635,33,1113,1021,52,UA,1420,N76526,EWR,PHX,311,2133,6,35,2013-01-16T11:00:00Z
2013,1,16,709,700,9,943,807,96,US,2116,N951UW,LGA,BOS,33,184,7,0,2013-01-16T12:00:00Z
2013,1,16,710,659,11,1027,954,33,UA,235,N839UA,EWR,MCO,144,937,6,59,2013-01-16T11:00:00Z
2013,1,16,711,700,11,1029,1015,14,AA,2279,N3CJAA,LGA,MIA,161,1096,7,0,2013-01-16T12:00:00Z
2013,1,16,711,625,46,1032,934,58,UA,1605,N15710,LGA,IAH,241,1416,6,25,2013-01-16T11:00:00Z
2013,1,16,713,700,13,1008,920,48,EV,4172,N16918,EWR,SDF,127,642,7,0,2013-01-16T12:00:00Z
2013,1,16,713,715,-2,1037,1045,-8,AA,443,N628AA,JFK,MIA,159,1089,7,15,2013-01-16T12:00:00Z
2013,1,16,715,715,0,1045,1035,10,AA,825,N3HMAA,JFK,FLL,162,1069,7,15,2013-01-16T12:00:00Z
2013,1,16,715,720,-5,1009,928,41,DL,831,N965DL,LGA,DTW,98,502,7,20,2013-01-16T12:00:00Z
2013,1,16,717,714,3,1039,1017,22,UA,1724,N37287,EWR,PBI,152,1023,7,14,2013-01-16T12:00:00Z
2013,1,16,717,715,2,1055,1040,15,UA,799,N508UA,JFK,SFO,369,2586,7,15,2013-01-16T12:00:00Z
2013,1,16,720,720,0,918,845,33,FL,850,N970AT,LGA,MKE,130,738,7,20,2013-01-16T12:00:00Z
2013,1,16,723,725,-2,1121,1035,46,AS,11,N589AS,EWR,SEA,361,2402,7,25,2013-01-16T12:00:00Z
2013,1,16,723,630,53,1037,905,92,WN,135,N213WN,LGA,DEN,258,1620,6,30,2013-01-16T11:00:00Z
2013,1,16,724,729,-5,853,850,3,B6,1305,N178JB,JFK,IAD,53,228,7,29,2013-01-16T12:00:00Z
2013,1,16,726,705,21,1028,933,55,EV,4583,N16183,EWR,MSY,209,1167,7,5,2013-01-16T12:00:00Z
2013,1,16,727,730,-3,1053,1004,49,DL,807,N366NB,EWR,ATL,126,746,7,30,2013-01-16T12:00:00Z
2013,1,16,728,705,23,1028,1021,7,B6,981,N564JB,JFK,FLL,159,1069,7,5,2013-01-16T12:00:00Z
2013,1,16,728,700,28,859,836,23,UA,1162,N26215,EWR,ORD,129,719,7,0,2013-01-16T12:00:00Z
2013,1,16,730,730,0,1055,1100,-5,AA,33,N327AA,JFK,LAX,342,2475,7,30,2013-01-16T12:00:00Z
2013,1,16,730,735,-5,1040,1047,-7,B6,341,N644JB,JFK,SRQ,167,1041,7,35,2013-01-16T12:00:00Z
2013,1,16,730,705,25,1021,946,35,UA,693,N401UA,EWR,LAS,318,2227,7,5,2013-01-16T12:00:00Z
2013,1,16,734,730,4,1120,1115,5,VX,11,N844VA,JFK,SFO,366,2586,7,30,2013-01-16T12:00:00Z
2013,1,16,734,705,29,1121,1018,63,UA,298,N580UA,EWR,LAX,353,2454,7,5,2013-01-16T12:00:00Z
2013,1,16,736,740,-4,1119,1105,14,DL,1889,N718TW,JFK,SEA,360,2422,7,40,2013-01-16T12:00:00Z
2013,1,16,738,705,33,1103,1034,29,UA,1655,N14704,EWR,SNA,347,2434,7,5,2013-01-16T12:00:00Z
2013,1,16,740,730,10,1137,1040,57,AA,2083,N4XVAA,EWR,DFW,234,1372,7,30,2013-01-16T12:00:00Z
2013,1,16,740,715,25,1107,1027,40,UA,1299,N73283,EWR,RSW,172,1068,7,15,2013-01-16T12:00:00Z
2013,1,16,743,750,-7,937,940,-3,9E,3611,N835AY,JFK,PIT,77,340,7,50,2013-01-16T12:00:00Z
2013,1,16,743,645,58,1037,918,79,UA,721,N584UA,LGA,DEN,240,1620,6,45,2013-01-16T11:00:00Z
2013,1,16,745,740,5,1052,1045,7,UA,1179,N37274,EWR,TPA,154,997,7,40,2013-01-16T12:00:00Z
2013,1,16,748,745,3,1131,1125,6,AA,59,N352AA,JFK,SFO,364,2586,7,45,2013-01-16T12:00:00Z
2013,1,16,748,745,3,931,922,9,UA,816,N488UA,EWR,ORD,135,719,7,45,2013-01-16T12:00:00Z
2013,1,16,750,755,-5,1042,1012,30,9E,4023,N8533D,EWR,CVG,114,569,7,55,2013-01-16T12:00:00Z
2013,1,16,750,745,5,937,930,7,AA,309,N4YAAA,LGA,ORD,136,733,7,45,2013-01-16T12:00:00Z
2013,1,16,750,753,-3,1027,1006,21,DL,2119,N336NB,LGA,MSP,168,1020,7,53,2013-01-16T12:00:00Z
2013,1,16,750,752,-2,1055,1058,-3,UA,336,N570UA,EWR,IAH,225,1400,7,52,2013-01-16T12:00:00Z
2013,1,16,754,800,-6,938,917,21,US,2165,N715UW,LGA,DCA,70,214,8,0,2013-01-16T13:00:00Z
2013,1,16,755,745,10,1309,1234,35,UA,1481,N75858,EWR,SJU,197,1608,7,45,2013-01-16T12:00:00Z
2013,1,16,756,731,25,1153,1045,68,B6,1601,N645JB,LGA,RSW,172,1080,7,31,2013-01-16T12:00:00Z
2013,1,16,756,759,-3,1040,1011,29,US,1733,N185UW,LGA,CLT,119,544,7,59,2013-01-16T12:00:00Z
2013,1,16,756,800,-4,1107,1125,-18,UA,397,N532UA,JFK,SFO,353,2586,8,0,2013-01-16T13:00:00Z
2013,1,16,757,755,2,1154,1110,44,AA,2267,N3HJAA,LGA,MIA,162,1096,7,55,2013-01-16T12:00:00Z
2013,1,16,758,800,-2,1112,1124,-12,DL,2143,N376NW,JFK,MIA,170,1089,8,0,2013-01-16T13:00:00Z
2013,1,16,800,759,1,1224,1115,69,UA,1539,N23708,EWR,DFW,253,1372,7,59,2013-01-16T12:00:00Z
2013,1,16,801,805,-4,1026,1029,-3,9E,3538,N936XJ,JFK,MSP,169,1029,8,5,2013-01-16T13:00:00Z
2013,1,16,801,800,1,1128,1122,6,DL,1271,N920DE,JFK,FLL,160,1069,8,0,2013-01-16T13:00:00Z
2013,1,16,803,810,-7,1052,1044,8,FL,346,N717JL,LGA,ATL,134,762,8,10,2013-01-16T13:00:00Z
2013,1,16,803,810,-7,950,955,-5,MQ,4406,N856MQ,JFK,RDU,86,427,8,10,2013-01-16T13:00:00Z
2013,1,16,805,810,-5,1118,1116,2,DL,1959,N938DL,JFK,MCO,148,944,8,10,2013-01-16T13:00:00Z
2013,1,16,805,807,-2,1006,1010,-4,B6,219,N306JB,JFK,CLT,105,541,8,7,2013-01-16T13:00:00Z
2013,1,16,807,817,-10,1157,1127,30,DL,1109,N317US,LGA,TPA,164,1010,8,17,2013-01-16T13:00:00Z
2013,1,16,808,730,38,1138,1040,58,AA,715,N545AA,LGA,DFW,241,1389,7,30,2013-01-16T12:00:00Z
2013,1,16,808,812,-4,1028,950,38,B6,1051,N239JB,JFK,PIT,80,340,8,12,2013-01-16T13:00:00Z
2013,1,16,808,757,11,922,910,12,B6,44,N559JB,JFK,SYR,47,209,7,57,2013-01-16T12:00:00Z
2013,1,16,809,815,-6,1127,1131,-4,DL,1167,N309DE,JFK,TPA,167,1005,8,15,2013-01-16T13:00:00Z
2013,1,16,811,810,1,955,925,30,AA,1838,N3EWAA,JFK,BOS,32,187,8,10,2013-01-16T13:00:00Z
2013,1,16,811,820,-9,1001,955,6,MQ,4655,N516MQ,LGA,BNA,138,764,8,20,2013-01-16T13:00:00Z
2013,1,16,812,820,-8,952,958,-6,9E,3317,N907XJ,JFK,BUF,60,301,8,20,2013-01-16T13:00:00Z
2013,1,16,813,817,-4,1109,1058,11,DL,914,N364NW,LGA,DEN,247,1620,8,17,2013-01-16T13:00:00Z
2013,1,16,815,810,5,1313,1315,-2,AA,655,N5ETAA,JFK,STT,197,1623,8,10,2013-01-16T13:00:00Z
2013,1,16,816,800,16,959,908,51,US,2118,N956UW,LGA,BOS,37,184,8,0,2013-01-16T13:00:00Z
2013,1,16,818,800,18,1228,1140,48,WN,1558,N756SA,EWR,PHX,323,2133,8,0,2013-01-16T13:00:00Z
2013,1,16,819,759,20,924,916,8,EV,4392,N16976,EWR,SYR,43,195,7,59,2013-01-16T12:00:00Z
2013,1,16,819,820,-1,927,939,-12,9E,4051,N8855A,JFK,BWI,46,184,8,20,2013-01-16T13:00:00Z
2013,1,16,820,805,15,1139,1113,26,B6,17,N639JB,JFK,FLL,156,1069,8,5,2013-01-16T13:00:00Z
2013,1,16,821,815,6,1111,1010,61,MQ,4490,N725MQ,LGA,CMH,95,479,8,15,2013-01-16T13:00:00Z
2013,1,16,823,825,-2,1055,1026,29,US,487,N642AW,JFK,CLT,112,541,8,25,2013-01-16T13:00:00Z
2013,1,16,824,835,-11,1100,1105,-5,MQ,4610,N504MQ,LGA,ATL,130,762,8,35,2013-01-16T13:00:00Z
2013,1,16,825,829,-4,935,955,-20,EV,3259,N13913,EWR,PWM,46,284,8,29,2013-01-16T13:00:00Z
2013,1,16,825,815,10,1043,1015,28,US,675,N657AW,EWR,CLT,107,529,8,15,2013-01-16T13:00:00Z
2013,1,16,826,830,-4,1037,1025,12,AA,1855,N4XLAA,LGA,STL,163,888,8,30,2013-01-16T13:00:00Z
2013,1,16,826,825,1,1136,1137,-1,B6,181,N625JB,JFK,SAN,340,2446,8,25,2013-01-16T13:00:00Z
2013,1,16,826,830,-4,1143,1154,-11,UA,112,N29129,JFK,LAX,332,2475,8,30,2013-01-16T13:00:00Z
2013,1,16,830,834,-4,1041,1039,2,EV,4250,N16919,EWR,GRR,114,605,8,34,2013-01-16T13:00:00Z
2013,1,16,830,755,35,1049,930,79,WN,3935,N444WN,LGA,MDW,143,725,7,55,2013-01-16T12:00:00Z
2013,1,16,831,759,32,1048,1010,38,EV,4498,N11184,EWR,MSP,164,1008,7,59,2013-01-16T12:00:00Z
2013,1,16,832,830,2,1144,1106,38,F9,835,N201FR,LGA,DEN,249,1620,8,30,2013-01-16T13:00:00Z
2013,1,16,832,830,2,1335,1335,0,DL,301,N672DL,JFK,SJU,195,1598,8,30,2013-01-16T13:00:00Z
2013,1,16,834,840,-6,1208,1204,4,B6,553,N646JB,EWR,RSW,164,1068,8,40,2013-01-16T13:00:00Z
2013,1,16,835,810,25,1008,924,44,B6,1172,N193JB,EWR,BOS,34,200,8,10,2013-01-16T13:00:00Z
2013,1,16,835,825,10,959,945,14,MQ,4418,N836MQ,JFK,DCA,61,213,8,25,2013-01-16T13:00:00Z
2013,1,16,835,830,5,1152,1143,9,UA,561,N529UA,EWR,FLL,168,1065,8,30,2013-01-16T13:00:00Z
2013,1,16,835,835,0,1208,1215,-7,UA,1480,N37252,EWR,SFO,367,2565,8,35,2013-01-16T13:00:00Z
2013,1,16,837,840,-3,NA,1030,NA,MQ,4521,N722MQ,LGA,RDU,NA,431,8,40,2013-01-16T13:00:00Z
2013,1,16,840,840,0,1048,1030,18,EV,4548,N16911,EWR,RDU,104,416,8,40,2013-01-16T13:00:00Z
2013,1,16,840,845,-5,1053,1057,-4,US,1429,N746UW,LGA,CLT,109,544,8,45,2013-01-16T13:00:00Z
2013,1,16,840,730,70,1145,1045,60,UA,1607,N73291,LGA,IAH,218,1416,7,30,2013-01-16T12:00:00Z
2013,1,16,841,845,-4,1358,1350,8,AA,1357,N328AA,JFK,SJU,208,1598,8,45,2013-01-16T13:00:00Z
2013,1,16,843,850,-7,1033,1035,-2,MQ,4558,N719MQ,LGA,CLE,82,419,8,50,2013-01-16T13:00:00Z
2013,1,16,844,845,-1,953,1015,-22,9E,3405,N600LR,JFK,DCA,55,213,8,45,2013-01-16T13:00:00Z
2013,1,16,844,840,4,1213,1143,30,UA,1626,N17233,EWR,SAN,347,2425,8,40,2013-01-16T13:00:00Z
2013,1,16,845,827,18,1054,1031,23,EV,4652,N17560,EWR,MYR,98,550,8,27,2013-01-16T13:00:00Z
2013,1,16,848,843,5,1126,1115,11,EV,4107,N15555,EWR,JAX,134,820,8,43,2013-01-16T13:00:00Z
2013,1,16,851,855,-4,1223,1217,6,B6,1061,N348JB,JFK,AUS,254,1521,8,55,2013-01-16T13:00:00Z
2013,1,16,851,900,-9,1138,1135,3,DL,485,N303DQ,EWR,ATL,129,746,9,0,2013-01-16T14:00:00Z
2013,1,16,853,900,-7,1221,1205,16,DL,1885,N324NB,LGA,MCO,149,950,9,0,2013-01-16T14:00:00Z
2013,1,16,853,900,-7,1015,1022,-7,US,2167,N765US,LGA,DCA,48,214,9,0,2013-01-16T14:00:00Z
2013,1,16,854,827,27,1212,1140,32,DL,2395,N312US,LGA,PBI,155,1035,8,27,2013-01-16T13:00:00Z
2013,1,16,854,905,-11,1120,1115,5,MQ,4478,N846MQ,LGA,DTW,99,502,9,5,2013-01-16T14:00:00Z
2013,1,16,856,855,1,1124,1102,22,EV,4913,N691CA,EWR,DTW,93,488,8,55,2013-01-16T13:00:00Z
2013,1,16,857,850,7,1216,1113,63,EV,4125,N17169,EWR,XNA,214,1131,8,50,2013-01-16T13:00:00Z
2013,1,16,857,900,-3,1208,1227,-19,DL,120,N710TW,JFK,LAX,329,2475,9,0,2013-01-16T14:00:00Z
2013,1,16,858,900,-2,1510,1530,-20,HA,51,N384HA,JFK,HNL,640,4983,9,0,2013-01-16T14:00:00Z
2013,1,16,858,900,-2,1010,1020,-10,US,2120,N946UW,LGA,BOS,34,184,9,0,2013-01-16T14:00:00Z
2013,1,16,858,857,1,1215,1209,6,UA,714,N422UA,EWR,MIA,161,1085,8,57,2013-01-16T13:00:00Z
2013,1,16,859,908,-9,1124,1120,4,EV,4638,N19554,EWR,CVG,118,569,9,8,2013-01-16T14:00:00Z
2013,1,16,859,905,-6,1021,1029,-8,B6,20,N179JB,JFK,ROC,56,264,9,5,2013-01-16T14:00:00Z
2013,1,16,902,830,32,1114,1015,59,AA,313,N4WVAA,LGA,ORD,139,733,8,30,2013-01-16T13:00:00Z
2013,1,16,902,905,-3,1010,1023,-13,B6,56,N329JB,JFK,BTV,46,266,9,5,2013-01-16T14:00:00Z
2013,1,16,902,815,47,1207,1118,49,DL,1429,N373DA,JFK,LAS,320,2248,8,15,2013-01-16T13:00:00Z
2013,1,16,903,740,83,1117,927,110,EV,4099,N16546,EWR,STL,169,872,7,40,2013-01-16T12:00:00Z
2013,1,16,904,900,4,1211,1220,-9,AA,647,N5CGAA,JFK,MIA,157,1089,9,0,2013-01-16T14:00:00Z
2013,1,16,904,905,-1,1250,1235,15,VX,407,N641VA,JFK,LAX,354,2475,9,5,2013-01-16T14:00:00Z
2013,1,16,904,834,30,1224,1137,47,UA,1117,N73406,EWR,MCO,144,937,8,34,2013-01-16T13:00:00Z
2013,1,16,905,835,30,1252,1150,62,AA,717,N3GPAA,LGA,DFW,234,1389,8,35,2013-01-16T13:00:00Z
2013,1,16,906,855,11,1110,1104,6,9E,3353,N930XJ,JFK,DTW,102,509,8,55,2013-01-16T13:00:00Z
2013,1,16,908,759,69,1146,1025,81,UA,311,N506UA,LGA,DEN,239,1620,7,59,2013-01-16T12:00:00Z
2013,1,16,908,906,2,1221,1216,5,UA,634,N468UA,EWR,PBI,168,1023,9,6,2013-01-16T14:00:00Z
2013,1,16,909,828,41,1149,1105,44,B6,611,N247JB,JFK,JAX,132,828,8,28,2013-01-16T13:00:00Z
2013,1,16,910,822,48,1131,1019,72,EV,4691,N14902,EWR,DAY,106,533,8,22,2013-01-16T13:00:00Z
2013,1,16,910,830,40,1143,950,113,WN,369,N766SW,EWR,MDW,142,711,8,30,2013-01-16T13:00:00Z
2013,1,16,912,859,13,1236,1145,51,DL,1747,N680DA,LGA,ATL,136,762,8,59,2013-01-16T13:00:00Z
2013,1,16,912,915,-3,1127,1101,26,B6,1103,N328JB,JFK,RDU,87,427,9,15,2013-01-16T14:00:00Z
2013,1,16,914,920,-6,1125,1125,0,MQ,4582,N6EAMQ,LGA,CLT,96,544,9,20,2013-01-16T14:00:00Z
2013,1,16,916,920,-4,1306,1240,26,AA,1589,N202AA,EWR,DFW,237,1372,9,20,2013-01-16T14:00:00Z
2013,1,16,916,921,-5,1032,1029,3,B6,1004,N520JB,JFK,BOS,34,187,9,21,2013-01-16T14:00:00Z
2013,1,16,916,900,16,1302,1200,62,UA,430,N433UA,EWR,TPA,152,997,9,0,2013-01-16T14:00:00Z
2013,1,16,917,915,2,1238,1225,13,B6,25,N517JB,JFK,FLL,164,1069,9,15,2013-01-16T14:00:00Z
2013,1,16,917,904,13,1126,1053,33,UA,1207,N77258,EWR,CLE,75,404,9,4,2013-01-16T14:00:00Z
2013,1,16,918,840,38,1043,959,44,UA,1580,N34282,EWR,BOS,33,200,8,40,2013-01-16T13:00:00Z
2013,1,16,918,900,18,1237,1133,64,UA,1643,N48127,EWR,DEN,244,1605,9,0,2013-01-16T14:00:00Z
2013,1,16,919,830,49,1116,1013,63,EV,3815,N11119,EWR,GSO,86,445,8,30,2013-01-16T13:00:00Z
2013,1,16,922,930,-8,1049,1103,-14,9E,3661,N8696C,JFK,ROC,56,264,9,30,2013-01-16T14:00:00Z
2013,1,16,922,928,-6,1105,1051,14,B6,4,N630JB,JFK,BUF,59,301,9,28,2013-01-16T14:00:00Z
2013,1,16,922,905,17,1243,1226,17,DL,2379,N358NB,LGA,FLL,161,1076,9,5,2013-01-16T14:00:00Z
2013,1,16,922,920,2,1321,1233,48,UA,1657,N57864,EWR,LAX,339,2454,9,20,2013-01-16T14:00:00Z
2013,1,16,922,900,22,1243,1214,29,UA,238,N464UA,LGA,IAH,223,1416,9,0,2013-01-16T14:00:00Z
2013,1,16,923,900,23,1245,1220,25,AA,1,N323AA,JFK,LAX,346,2475,9,0,2013-01-16T14:00:00Z
2013,1,16,923,857,26,1242,1204,38,UA,41,N16703,EWR,IAH,222,1400,8,57,2013-01-16T13:00:00Z
2013,1,16,924,925,-1,1210,1150,20,WN,3494,N926WN,EWR,DEN,255,1605,9,25,2013-01-16T14:00:00Z
2013,1,16,926,930,-4,1254,1246,8,B6,375,N509JB,LGA,FLL,170,1076,9,30,2013-01-16T14:00:00Z
2013,1,16,930,845,45,1113,1006,67,EV,4112,N13949,EWR,RIC,65,277,8,45,2013-01-16T13:00:00Z
2013,1,16,930,935,-5,1236,1235,1,VX,251,N846VA,JFK,LAS,334,2248,9,35,2013-01-16T14:00:00Z
2013,1,16,930,908,22,1510,1409,61,UA,1519,N23721,EWR,STT,200,1634,9,8,2013-01-16T14:00:00Z
2013,1,16,932,858,34,1239,1118,81,EV,4364,N12126,EWR,MCI,197,1092,8,58,2013-01-16T13:00:00Z
2013,1,16,932,759,93,1300,1021,159,EV,4530,N12195,EWR,OMA,198,1134,7,59,2013-01-16T12:00:00Z
2013,1,16,934,805,89,1058,915,103,EV,4693,N14573,EWR,MHT,38,209,8,5,2013-01-16T13:00:00Z
2013,1,16,934,935,-1,1231,1231,0,B6,41,N657JB,JFK,MCO,145,944,9,35,2013-01-16T14:00:00Z
2013,1,16,935,900,35,1118,1039,39,UA,544,N462UA,LGA,ORD,126,733,9,0,2013-01-16T14:00:00Z
2013,1,16,936,935,1,1308,1238,30,B6,361,N605JB,LGA,PBI,158,1035,9,35,2013-01-16T14:00:00Z
2013,1,16,937,759,98,1116,914,122,EV,4233,N15983,EWR,BTV,45,266,7,59,2013-01-16T12:00:00Z
2013,1,16,941,929,12,1108,1044,24,EV,4636,N26545,EWR,DCA,49,199,9,29,2013-01-16T14:00:00Z
2013,1,16,941,945,-4,1144,1130,14,AA,319,N4XFAA,LGA,ORD,132,733,9,45,2013-01-16T14:00:00Z
2013,1,16,943,945,-2,1211,1135,36,WN,469,N757LV,LGA,BNA,148,764,9,45,2013-01-16T14:00:00Z
2013,1,16,943,700,163,1141,815,206,UA,1142,N24211,EWR,BOS,33,200,7,0,2013-01-16T12:00:00Z
2013,1,16,944,955,-11,1238,1220,18,MQ,4654,N524MQ,LGA,ATL,131,762,9,55,2013-01-16T14:00:00Z
2013,1,16,946,903,43,1311,1146,85,UA,565,N503UA,EWR,LAS,310,2227,9,3,2013-01-16T14:00:00Z
2013,1,16,950,819,91,1445,1307,98,B6,717,N508JB,JFK,SJU,199,1598,8,19,2013-01-16T13:00:00Z
2013,1,16,951,900,51,1255,1159,56,B6,59,N613JB,JFK,TPA,158,1005,9,0,2013-01-16T14:00:00Z
2013,1,16,952,1000,-8,1131,1121,10,US,2169,N757UW,LGA,DCA,53,214,10,0,2013-01-16T15:00:00Z
2013,1,16,952,950,2,1148,1130,18,WN,1964,N449WN,LGA,MKE,135,738,9,50,2013-01-16T14:00:00Z
2013,1,16,954,957,-3,1219,1125,54,EV,4094,N14562,EWR,BNA,154,748,9,57,2013-01-16T14:00:00Z
2013,1,16,954,1000,-6,1315,1305,10,B6,503,N552JB,EWR,FLL,155,1065,10,0,2013-01-16T15:00:00Z
2013,1,16,954,955,-1,1319,1246,33,UA,1597,N24729,EWR,EGE,266,1726,9,55,2013-01-16T14:00:00Z
2013,1,16,954,959,-5,1154,1129,25,MQ,4670,N537MQ,LGA,BNA,139,764,9,59,2013-01-16T14:00:00Z
2013,1,16,957,959,-2,1300,1248,12,B6,197,N524JB,JFK,LAS,329,2248,9,59,2013-01-16T14:00:00Z
2013,1,16,957,958,-1,1156,1137,19,UA,258,N824UA,LGA,ORD,139,733,9,58,2013-01-16T14:00:00Z
2013,1,16,959,810,109,1247,1007,160,EV,4537,N17159,EWR,MEM,175,946,8,10,2013-01-16T13:00:00Z
2013,1,16,959,959,0,1326,1333,-7,US,196,N552UW,JFK,PHX,314,2153,9,59,2013-01-16T14:00:00Z
2013,1,16,1000,1000,0,1110,1108,2,US,2122,N959UW,LGA,BOS,31,184,10,0,2013-01-16T15:00:00Z
2013,1,16,1002,1005,-3,1301,1303,-2,DL,1529,N3745B,JFK,LAS,319,2248,10,5,2013-01-16T15:00:00Z
2013,1,16,1002,1010,-8,1201,1140,21,MQ,3795,N517MQ,EWR,ORD,133,719,10,10,2013-01-16T15:00:00Z
2013,1,16,1002,900,62,1222,1048,94,UA,385,N816UA,EWR,ORD,134,719,9,0,2013-01-16T14:00:00Z
2013,1,16,1004,855,69,1235,1101,94,EV,4185,N17138,EWR,DTW,99,488,8,55,2013-01-16T13:00:00Z
2013,1,16,1004,929,35,1549,1427,82,B6,215,N591JB,EWR,SJU,203,1608,9,29,2013-01-16T14:00:00Z
2013,1,16,1005,1006,-1,1134,1121,13,EV,5711,N820AS,JFK,IAD,57,228,10,6,2013-01-16T15:00:00Z
2013,1,16,1009,1015,-6,1230,1216,14,US,1427,N716UW,JFK,CLT,109,541,10,15,2013-01-16T15:00:00Z
2013,1,16,1014,943,31,1317,1220,57,EV,4140,N13550,EWR,ATL,140,746,9,43,2013-01-16T14:00:00Z
2013,1,16,1015,1021,-6,1348,1342,6,DL,1903,N908DE,LGA,SRQ,168,1047,10,21,2013-01-16T15:00:00Z
2013,1,16,1015,1020,-5,1412,1330,42,AA,731,N3EJAA,LGA,DFW,234,1389,10,20,2013-01-16T15:00:00Z
2013,1,16,1015,1015,0,1347,1340,7,US,75,N680AW,EWR,PHX,303,2133,10,15,2013-01-16T15:00:00Z
2013,1,16,1015,1015,0,1355,1330,25,UA,680,N528UA,LGA,IAH,231,1416,10,15,2013-01-16T15:00:00Z
